title,movie_id
Crawl(2019),tt8364368
Primary Colors(1998),tt0119942
Earth to Echo(2014),tt2183034
Happy Gilmore(1996),tt0116483
Cruel Intentions(1999),tt0139134
Stardust(2007),tt0486655
Nerve(2016),tt3531824
Surrogates(2009),tt0986263
Sex Tape(2014),tt1956620
Spy Kids 4: All the Time in the World(2011),tt1517489
Rock of Ages(2012),tt1336608
Gridiron Gang(2006),tt0421206
Last Holiday(2006),tt0408985
47 Ronin(2013),tt1335975
Evolution(2001),tt0251075
Not Another Teen Movie(2001),tt0277371
The Original Kings of Comedy(2000),tt0236388
Scream 4(2011),tt1262416
10 Things I Hate About You(1999),tt0147800
Treasure Planet(2002),tt0133240
Head of State(2003),tt0325537
Ninja Assassin(2009),tt1186367
Harold & Kumar Escape from Guantanamo Bay(2008),tt0481536
Showtime(2002),tt0284490
Urban Legend(1998),tt0146336
Jigsaw(2017),tt3348730
The Brothers Grimm(2005),tt0355295
"Big Mommas: Like Father, Like Son(2011)",tt1464174
Jeepers Creepers(2001),tt0263488
Bedazzled(2000),tt0230030
The Secret Life of Bees(2008),tt0416212
Sky Captain and the World of Tomorrow(2004),tt0346156
Autumn in New York(2000),tt0174480
For Colored Girls(2010),tt1405500
Philomena(2013),tt2431286
How Stella Got Her Groove Back(1998),tt0120703
Good Boy(2003),tt0326900
Red Riding Hood(2011),tt1486185
Pan's Labyrinth(2006),tt0457430
The Nativity Story(2006),tt0762121
Crossroads(2002),tt0275022
In Time(2011),tt1637688
Abraham Lincoln: Vampire Hunter(2012),tt1611224
Invictus(2009),tt1057500
The Back-up Plan(2010),tt1212436
The Longest Ride(2015),tt2726560
Paul(2011),tt1092026
The Wild(2006),tt0405469
J. Edgar(2011),tt1616195
The Roommate(2011),tt1265990
Jumping the Broom(2011),tt1640484
Uptown Girls(2003),tt0263757
28 Days(2000),tt0191754
The Guilt Trip(2012),tt1694020
The Change-Up(2011),tt1488555
30 Minutes or Less(2011),tt1622547
Keeping the Faith(2000),tt0171433
Fight Club(1999),tt0137523
Sphere(1998),tt0120184
Clockstoppers(2002),tt0157472
That's My Boy(2012),tt1232200
The Family(2013),tt2404311
Risen(2016),tt3231054
Taxi(2004),tt0316732
My Favorite Martian(1999),tt0120764
Kiss of the Dragon(2001),tt0271027
Notorious(2009),tt0472198
Bounce(2000),tt0186894
Recess: School's Out(2001),tt0265632
Colombiana(2011),tt1657507
8MM(1999),tt0134273
Vampires Suck(2010),tt1666186
Freedom Writers(2007),tt0463998
The Gentlemen(2019),tt8367814
Set It Off(1996),tt0117603
Million Dollar Arm(2014),tt1647668
The Thin Red Line(1998),tt0120863
Sucker Punch(2011),tt0978764
Accepted(2006),tt0384793
Death Race(2008),tt0452608
The 15:17 to Paris(2018),tt6802308
The Nice Guys(2016),tt3799694
American Assassin(2017),tt1961175
Mile 22(2018),tt4560436
What a Girl Wants(2003),tt0286788
Walking with Dinosaurs 3D(2013),tt1762399
Hanging Up(2000),tt0162983
Derailed(2005),tt0398017
Just Mercy(2019),tt4916630
The Pink Panther 2(2009),tt0838232
The Theory of Everything(2014),tt2980516
Alpha(2018),tt4244998
The Boy(2016),tt3882082
The Island(2005),tt0399201
Smokin' Aces(2006),tt0475394
The Mothman Prophecies(2002),tt0265349
Changeling(2008),tt0824747
Jeepers Creepers 2(2003),tt0301470
Larry Crowne(2011),tt1583420
The American(2010),tt1440728
Dirty Grandpa(2016),tt1860213
Children of Men(2006),tt0206634
The Boy Next Door(2015),tt3181822
The Intruder(2019),tt6722030
Peppermint(2018),tt6850820
The Hustle(2019),tt1298644
The Messengers(2007),tt0425430
The Watch(2012),tt1298649
Frankenweenie(2012),tt1142977
The Flintstones in Viva Rock Vegas(2000),tt0158622
Carrie(2013),tt1939659
The Number 23(2007),tt0481369
For Love of the Game(1999),tt0126916
K-19: The Widowmaker(2002),tt0267626
Last Christmas(2019),tt8623904
Ouija: Origin of Evil(2016),tt4361050
Pan(2015),tt3332064
Step Up Revolution(2012),tt1800741
Drive(2011),tt0780504
A Very Harold & Kumar Christmas(2011),tt1268799
Green Zone(2010),tt0947810
The Skulls(2000),tt0192614
50/50(2011),tt1306980
The 5th Wave(2016),tt2304933
Overcomer(2019),tt8186318
Cradle 2 the Grave(2003),tt0306685
Judge Dredd(1995),tt0113492
Man on the Moon(1999),tt0125664
The 6th Day(2000),tt0216216
Thirteen Days(2000),tt0146309
Hot Pursuit(2015),tt2967224
Jack Frost(1998),tt0141109
Concussion(2015),tt3322364
Monster(2003),tt0340855
Malibu's Most Wanted(2003),tt0328099
Eternal Sunshine of the Spotless Mind(2004),tt0338013
The Foreigner(2017),tt1615160
Inferno(2016),tt3062096
Alexander(2004),tt0346491
This Is Where I Leave You(2014),tt1371150
The Hunted(2003),tt0269347
The Reader(2008),tt0976051
My Dog Skip(2000),tt0156812
"Everything, Everything(2017)",tt5001718
Instinct(1999),tt0128278
The Best Man(1999),tt0168501
The DUFF(2015),tt1666801
Snakes on a Plane(2006),tt0417148
Death Wish(2018),tt1137450
Closer(2004),tt0376541
Mickey Blue Eyes(1999),tt0130121
The Punisher(2004),tt0330793
Wind River(2017),tt5362988
Where the Heart Is(2000),tt0198021
She's the Man(2006),tt0454945
Dreamcatcher(2003),tt0285531
Amélie(2001),tt0211915
Geostorm(2017),tt1981128
The Gambler(2014),tt2039393
Marmaduke(2010),tt1392197
R.I.P.D.(2013),tt0790736
Flags of Our Fathers(2006),tt0418689
The Constant Gardener(2005),tt0387131
The Spy Who Dumped Me(2018),tt6663582
I Spy(2002),tt0297181
Scott Pilgrim vs. the World(2010),tt0446029
Pay It Forward(2000),tt0223897
Matilda(1996),tt0117008
The Long Kiss Goodnight(1996),tt0116908
Doubt(2008),tt0918927
Black Knight(2001),tt0265087
Halloween II(2009),tt1311067
Jojo Rabbit(2019),tt2584384
See Spot Run(2001),tt0250720
The Informant!(2009),tt1130080
Woman in Gold(2015),tt2404425
Zodiac(2007),tt0443706
The Second Best Exotic Marigold Hotel(2015),tt2555736
The Rite(2011),tt1161864
Arthur(2011),tt1334512
Dracula 2000(2000),tt0219653
Bad News Bears(2005),tt0408524
Team America: World Police(2004),tt0372588
Dreamer(2005),tt0418647
Hereafter(2010),tt1212419
Annihilation(2018),tt2798920
Return to Me(2000),tt0122459
Driven(2001),tt0132245
The 13th Warrior(1999),tt0120657
Taking Lives(2004),tt0364045
Because of Winn-Dixie(2005),tt0317132
Proof of Life(2000),tt0228750
The Pianist(2002),tt0253474
October Sky(1999),tt0132477
Darkness Falls(2003),tt0282209
Almost Famous(2000),tt0181875
Mother's Day(2016),tt4824302
Paranormal Activity: The Marked Ones(2014),tt2473682
The Men Who Stare at Goats(2009),tt1234548
Bride of Chucky(1998),tt0144120
Rumble in the Bronx(1995),tt0113326
500 Days of Summer(2009),tt1022603
Nightcrawler(2014),tt2872718
Love & Other Drugs(2010),tt0758752
Entourage(2015),tt1674771
What's the Worst That Could Happen?(2001),tt0161083
Anacondas: The Hunt for the Blood Orchid(2004),tt0366174
The Love Guru(2008),tt0811138
Cold Pursuit(2019),tt5719748
Final Fantasy: The Spirits Within(2001),tt0173840
Analyze That(2002),tt0289848
Stealth(2005),tt0382992
House of Wax(2005),tt0397065
Scary Movie V(2013),tt0795461
She's Out of My League(2010),tt0815236
Cellular(2004),tt0337921
Paper Towns(2015),tt3622592
Murder by Numbers(2002),tt0264935
Patriots Day(2016),tt4572514
Milk(2008),tt1013753
Push(2009),tt0465580
Lake Placid(1999),tt0139414
Bombshell(2019),tt6394270
9(2009),tt0472033
The Wedding Date(2005),tt0372532
Nobody's Fool(2018),tt8097306
Quarantine(2008),tt1082868
For Richer or Poorer(1997),tt0119142
House at the End of the Street(2012),tt1582507
From Hell(2001),tt0120681
One Hour Photo(2002),tt0265459
Doctor Sleep(2019),tt5606664
Chappie(2015),tt1823672
"Good Night, and Good Luck.(2005)",tt0433383
A History of Violence(2005),tt0399146
Random Hearts(1999),tt0156934
Nick and Norah's Infinite Playlist(2008),tt0981227
United 93(2006),tt0475276
Zack and Miri Make a Porno(2008),tt1007028
Adrift(2018),tt6306064
Leatherheads(2008),tt0379865
Monster's Ball(2001),tt0285742
Johnson Family Vacation(2004),tt0359517
The Core(2003),tt0298814
How High(2001),tt0278488
The Debt(2010),tt1226753
The Mortal Instruments: City of Bones(2013),tt1538403
Charlie St. Cloud(2010),tt1438254
Gods of Egypt(2016),tt2404233
Crimson Peak(2015),tt2554274
The Pirates! Band of Misfits(2012),tt1430626
Calendar Girls(2003),tt0337909
Collateral Beauty(2016),tt4682786
Morning Glory(2010),tt1126618
Get Rich or Die Tryin'(2005),tt0430308
Kidnap(2017),tt1458169
Hollywood Homicide(2003),tt0329717
The Legend of Bagger Vance(2000),tt0146984
Home Alone 3(1997),tt0119303
Robin Hood(2018),tt4532826
Dragon Ball Super: Broly(2018),tt7961060
3 Days to Kill(2014),tt2172934
Delivery Man(2013),tt2387559
Dogma(1999),tt0120655
Superstar(1999),tt0167427
Super Troopers 2(2018),tt0859635
Deliver Us from Evil(2014),tt2377322
Holmes & Watson(2018),tt1255919
Slender Man(2018),tt5690360
"Hail, Caesar!(2016)",tt0475290
The Sitter(2011),tt1366344
Halloween: Resurrection(2002),tt0220506
Underworld: Blood Wars(2016),tt3717252
The Mountain Between Us(2017),tt2226597
Queen of the Damned(2002),tt0238546
Dragonfly(2002),tt0259288
Long Shot(2019),tt2139881
Honey(2003),tt0322589
The Banger Sisters(2002),tt0280460
Assassins(1995),tt0112401
The Fighting Temptations(2003),tt0191133
Life(2017),tt5442430
How Do You Know(2010),tt1341188
The Art of War(2000),tt0160009
Bad Company(2002),tt0280486
When the Game Stands Tall(2014),tt2247476
Ghost Ship(2002),tt0288477
Space Chimps(2008),tt0482603
Daybreakers(2009),tt0433362
Jay and Silent Bob Strike Back(2001),tt0261392
Elizabeth(1998),tt0127536
Grudge Match(2013),tt1661382
Teen Titans GO! To the Movies(2018),tt7424200
Mystery Men(1999),tt0132347
The New Guy(2002),tt0241760
When the Bough Breaks(2016),tt1389139
The Hate U Give(2018),tt5580266
Did You Hear About the Morgans?(2009),tt1314228
The Fog(2005),tt0432291
Bless the Child(2000),tt0163983
Zathura: A Space Adventure(2005),tt0406375
Child's Play(2019),tt8663516
Priest(2011),tt0822847
One Direction: This Is Us(2013),tt2515086
The Mechanic(2011),tt0472399
The Insider(1999),tt0140352
Rent(2005),tt0294870
The Stepfather(2009),tt0814335
Nanny McPhee Returns(2010),tt1415283
The Watcher(2000),tt0204626
"Girl, Interrupted(1999)",tt0172493
The Five-Year Engagement(2012),tt1195478
Kick-Ass 2(2013),tt1650554
Point Break(2015),tt2058673
Capote(2005),tt0379725
Baby Boy(2001),tt0255819
Ready or Not(2019),tt7798634
Untraceable(2008),tt0880578
Defiance(2008),tt1034303
Swimfan(2002),tt0283026
We Own the Night(2007),tt0498399
Mr. Brooks(2007),tt0780571
Brothers(2009),tt0765010
The Out-of-Towners(1999),tt0129280
21 Bridges(2019),tt8688634
Employee of the Month(2006),tt0424993
The Crocodile Hunter: Collision Course(2002),tt0305396
The Nut Job 2: Nutty by Nature(2017),tt3486626
After the Sunset(2004),tt0367479
Doom(2005),tt0419706
The Prince and Me(2004),tt0337697
Happy Death Day 2U(2019),tt8155288
The Ant Bully(2006),tt0429589
Abduction(2011),tt1600195
Johnny English(2003),tt0274166
Beastly(2011),tt1152398
Moonlight(2016),tt4975722
Crank(2006),tt0479884
The Other Sister(1999),tt0123209
The Majestic(2001),tt0268995
Rings(2017),tt0498381
Logan Lucky(2017),tt5439796
The Switch(2010),tt0889573
Sinister 2(2015),tt2752772
Oculus(2013),tt2388715
Saw VI(2009),tt1233227
The Island of Dr. Moreau(1996),tt0116654
Nobody(2021),tt7888964
Love & Basketball(2000),tt0199725
Friday(1995),tt0113118
The Brothers(2001),tt0250274
Midsommar(2019),tt8772262
Florence Foster Jenkins(2016),tt4136084
The Last Witch Hunter(2015),tt1618442
Brown Sugar(2002),tt0297037
Someone Like You(2001),tt0244970
Fantasy Island(2020),tt0983946
Dallas Buyers Club(2013),tt0790636
High Fidelity(2000),tt0146882
Baby Geniuses(1999),tt0118665
Cats(2019),tt5697572
Brooklyn's Finest(2009),tt1210042
The Story of Us(1999),tt0160916
Joe Dirt(2001),tt0245686
The Musketeer(2001),tt0246544
Home Again(2017),tt5719700
Hell or High Water(2016),tt2582782
Spy Hard(1996),tt0117723
Rush(2013),tt1979320
The Women(2008),tt0430770
One Missed Call(2008),tt0479968
Paulie(1998),tt0125454
Elizabethtown(2005),tt0368709
Resident Evil: The Final Chapter(2016),tt2592614
Ricki and the Flash(2015),tt3623726
The Other Boleyn Girl(2008),tt0467200
The Best of Me(2014),tt1972779
A Man Apart(2003),tt0266465
Winnie the Pooh(2011),tt1449283
The Host(2013),tt1517260
The Forest(2016),tt3387542
Machete(2010),tt0985694
An American Werewolf in Paris(1997),tt0118604
Harriet the Spy(1996),tt0116493
Blast from the Past(1999),tt0124298
Sinbad: Legend of the Seven Seas(2003),tt0165982
Run All Night(2015),tt2199571
Book of Shadows: Blair Witch 2(2000),tt0229260
Street Kings(2008),tt0421073
Boogie Nights(1997),tt0118749
One for the Money(2012),tt1598828
Ben-Hur(2016),tt2638144
The Art of Racing in the Rain(2019),tt1478839
A Walk Among the Tombstones(2014),tt0365907
Love the Coopers(2015),tt2279339
Dumb and Dumberer: When Harry Met Lloyd(2003),tt0329028
The Wrestler(2008),tt1125849
Blood Work(2002),tt0309377
Ramona and Beezus(2010),tt0493949
That Awkward Moment(2014),tt1800246
The Adventures of Rocky & Bullwinkle(2000),tt0131704
The World's End(2013),tt1213663
Leap Year(2010),tt1216492
All About the Benjamins(2002),tt0278295
Alex Cross(2012),tt1712170
Frida(2002),tt0120679
Æon Flux(2005),tt0402022
From Dusk Till Dawn(1996),tt0116367
The Lazarus Effect(2015),tt2918436
You Again(2010),tt1414382
21 & Over(2013),tt1711425
Dance Flick(2009),tt1153706
Countdown(2019),tt10039344
The Mist(2007),tt0884328
Billy Madison(1995),tt0112508
The House(2017),tt4481514
Jonah: A VeggieTales Movie(2002),tt0298388
Her(2013),tt1798709
Memento(2000),tt0209144
Captain Corelli's Mandolin(2001),tt0238112
W.(2008),tt1175491
Serenity(2005),tt0379786
Mimic(1997),tt0119675
The International(2009),tt0963178
Ex Machina(2014),tt0470752
Boyhood(2014),tt1065073
Katy Perry: Part of Me(2012),tt2215719
The Transporter(2002),tt0293662
Jersey Girl(2004),tt0300051
Aliens in the Attic(2009),tt0775552
Twisted(2004),tt0315297
Nurse Betty(2000),tt0171580
The Witch(2015),tt4263482
Killer Elite(2011),tt1448755
Midnight in the Garden of Good and Evil(1997),tt0119668
The Wood(1999),tt0161100
Grindhouse(2007),tt0462322
In the Heart of the Sea(2015),tt1390411
Piranha 3D(2010),tt0464154
Never Back Down(2008),tt1023111
Season of the Witch(2011),tt0479997
Our Idiot Brother(2011),tt1637706
Gifted(2017),tt4481414
Thank You for Smoking(2005),tt0427944
Arlington Road(1999),tt0137363
Lottery Ticket(2010),tt0979434
The Sweetest Thing(2002),tt0253867
Fargo(1996),tt0116282
Sicko(2007),tt0386032
Unleashed(2005),tt0342258
Don Jon(2013),tt2229499
Downsizing(2017),tt1389072
Elektra(2005),tt0357277
15 Minutes(2001),tt0179626
Sparkle(2012),tt1876451
The Spy Next Door(2010),tt1273678
Bridget Jones's Baby(2016),tt1473832
Hearts in Atlantis(2001),tt0252501
Angel Eyes(2001),tt0225071
Lord of War(2005),tt0399295
Clerks II(2006),tt0424345
From Paris with Love(2010),tt1179034
Don't Be Afraid of the Dark(2010),tt1270761
The Life Aquatic with Steve Zissou(2004),tt0362270
White Boy Rick(2018),tt4537896
Around the World in 80 Days(2004),tt0327437
Observe and Report(2009),tt1197628
The Wicker Man(2006),tt0450345
Agent Cody Banks 2: Destination London(2004),tt0358349
The Losers(2010),tt0480255
Kevin Hart: What Now?(2016),tt4669186
Traitor(2008),tt0988047
Heist(2001),tt0252503
Endless Love(2014),tt2318092
The Avengers(1998),tt0118661
Reindeer Games(2000),tt0184858
Bulletproof Monk(2003),tt0245803
The Usual Suspects(1995),tt0114814
The Iron Giant(1999),tt0129167
Kingdom Come(2001),tt0246002
Faster(2010),tt1433108
Pompeii(2014),tt1921064
Sanctum(2011),tt0881320
Monte Carlo(2011),tt1067774
Match Point(2005),tt0416320
Whiskey Tango Foxtrot(2016),tt3553442
Transcendence(2014),tt2209764
Two for the Money(2005),tt0417217
Love Happens(2009),tt0899106
Fighting with My Family(2019),tt6513120
Ella Enchanted(2004),tt0327679
Revolutionary Road(2008),tt0959337
Being John Malkovich(1999),tt0120601
Beloved(1998),tt0120603
Prime(2005),tt0387514
A Dog's Journey(2019),tt8385474
Joe Somebody(2001),tt0279889
Titan A.E.(2000),tt0120913
Dickie Roberts: Former Child Star(2003),tt0325258
Booksmart(2019),tt1489887
The Black Dahlia(2006),tt0387877
The Incredible Burt Wonderstone(2013),tt0790628
Babylon A.D.(2008),tt0364970
Adaptation.(2002),tt0268126
Hitman: Agent 47(2015),tt2679042
Magnolia(1999),tt0175880
Fame(2009),tt1016075
City by the Sea(2002),tt0269095
Edtv(1999),tt0131369
The Alamo(2004),tt0318974
Deuce Bigalow: European Gigolo(2005),tt0367652
The Bye Bye Man(2017),tt4030600
Stuber(2019),tt7734218
At First Sight(1999),tt0132512
Project Almanac(2015),tt2436386
Richard Jewell(2019),tt3513548
47 Meters Down: Uncaged(2019),tt7329656
Two Can Play That Game(2001),tt0269341
Hustle & Flow(2005),tt0410097
Like a Boss(2020),tt7545266
Darkness(2002),tt0273517
Rough Night(2017),tt4799050
Biker Boyz(2003),tt0326769
Black and Blue(2019),tt7390646
Billy Elliot(2000),tt0249462
Joy Ride(2001),tt0206314
Hellboy(2019),tt2274648
My Little Pony: The Movie(2017),tt4131800
A Lot Like Love(2005),tt0391304
The Big Wedding(2013),tt1931435
Boys and Girls(2000),tt0204175
The Bachelor(1999),tt0120596
Overlord(2018),tt4530422
Your Highness(2011),tt1240982
Snowden(2016),tt3774114
Bowling for Columbine(2002),tt0310793
Black or White(2014),tt2883434
Psycho(1998),tt0155975
Battlefield Earth(2000),tt0185183
Urban Legends: Final Cut(2000),tt0192731
The Darkest Hour(2011),tt1093357
A Very Brady Sequel(1996),tt0118073
Mr. Magoo(1997),tt0119718
The Place Beyond the Pines(2012),tt1817273
Skyline(2010),tt1564585
Mars Needs Moms(2011),tt1305591
Shaft(2019),tt4463894
Van Wilder(2002),tt0283111
Dream House(2011),tt1462041
Conan the Barbarian(2011),tt0816462
The Grudge(2019),tt3612126
Torque(2004),tt0329691
ATL(2006),tt0466856
The Next Three Days(2010),tt1458175
Stir of Echoes(1999),tt0164181
Antwone Fisher(2002),tt0168786
Aloha(2015),tt1243974
Flight of the Phoenix(2004),tt0377062
Fantastic Mr. Fox(2009),tt0432283
Flicka(2006),tt0434215
Looney Tunes: Back in Action(2003),tt0318155
The X Files: I Want to Believe(2008),tt0443701
Proud Mary(2018),tt6421110
The Kids Are All Right(2010),tt0842926
Free State of Jones(2016),tt1124037
The Hills Have Eyes 2(2007),tt0800069
Whale Rider(2002),tt0298228
Blair Witch(2016),tt1540011
Diary of a Wimpy Kid: The Long Haul(2017),tt6003368
The Happytime Murders(2018),tt1308728
Land of the Dead(2005),tt0418819
Little Black Book(2004),tt0361841
Keanu(2016),tt4139124
The Photograph(2020),tt7798646
SuperFly(2018),tt7690670
The Circle(2017),tt4287320
The Peanut Butter Falcon(2019),tt4364194
Brick Mansions(2014),tt1430612
Valentine(2001),tt0242998
The Three Musketeers(2011),tt1509767
Showgirls(1995),tt0114436
Reno 911!: Miami(2007),tt0499554
Vampires(1998),tt0120877
Gone Baby Gone(2007),tt0452623
Premium Rush(2012),tt1547234
Pulse(2006),tt0454919
Country Strong(2010),tt1555064
Appaloosa(2008),tt0800308
Secret in Their Eyes(2015),tt1741273
Homefront(2013),tt2312718
Big Miracle(2012),tt1430615
UglyDolls(2019),tt1946502
Down to You(2000),tt0186975
Assault on Precinct 13(2005),tt0398712
Middle School: The Worst Years of My Life(2016),tt4981636
The Life of David Gale(2003),tt0289992
Mafia!(1998),tt0120741
Hard Rain(1998),tt0120696
Summer Catch(2001),tt0234829
The Pledge(2001),tt0237572
Broken City(2013),tt1235522
Nine Lives(2016),tt4383594
Nine(2009),tt0875034
Reign Over Me(2007),tt0490204
Astro Boy(2009),tt0375568
Igor(2008),tt0465502
The Eagle(2011),tt1034389
Timeline(2003),tt0300556
Valiant(2005),tt0361089
Beautiful Creatures(2013),tt1559547
Oceans(2008),tt0765128
Saving Silverman(2001),tt0239948
The Producers(2005),tt0395251
Wonder Boys(2000),tt0185014
Vacancy(2007),tt0452702
Runner Runner(2013),tt2364841
Cursed(2005),tt0257516
Summer of Sam(1999),tt0162677
My Best Friend's Girl(2008),tt1046163
Martin Lawrence Live: Runteldat(2002),tt0327036
Hart's War(2002),tt0251114
Johnny Mnemonic(1995),tt0113481
"I, Frankenstein(2014)",tt1418377
Remember Me(2010),tt1403981
Unplanned(2019),tt9024106
Rollerball(2002),tt0246894
Haywire(2011),tt1506999
Shark Night(2011),tt1633356
The Legend of Hercules(2014),tt1043726
Akeelah and the Bee(2006),tt0437800
The Upside of Anger(2005),tt0365885
Still Alice(2014),tt3316960
Best in Show(2000),tt0218839
Anywhere But Here(1999),tt0149691
The Ninth Gate(1999),tt0142688
The Quick and the Dead(1995),tt0114214
Frost/Nixon(2008),tt0870111
Man on a Ledge(2012),tt1568338
CHIPS(2017),tt0493405
Aquamarine(2006),tt0429591
Ultraviolet(2006),tt0370032
Super Troopers(2001),tt0247745
The Invention of Lying(2009),tt1058017
A Thousand Words(2012),tt0763831
Only the Brave(2017),tt3829920
North Country(2005),tt0395972
127 Hours(2010),tt1542344
Babe: Pig in the City(1998),tt0120595
Walk Hard: The Dewey Cox Story(2007),tt0841046
The Four Feathers(2002),tt0240510
Fright Night(2011),tt1438176
Paranormal Activity: The Ghost Dimension(2015),tt2473510
Harold & Kumar Go to White Castle(2004),tt0366551
The Last Castle(2001),tt0272020
The Glass House(2001),tt0221218
Last Man Standing(1996),tt0116830
Pooh's Heffalump Movie(2005),tt0407121
Admission(2013),tt1814621
The Contender(2000),tt0208874
Laws of Attraction(2004),tt0323033
Drive Me Crazy(1999),tt0164114
Bad Times at the El Royale(2018),tt6628394
School for Scoundrels(2006),tt0462519
Going the Distance(2010),tt1322312
Charlie's Angels(2019),tt5033998
Mother!(2017),tt5109784
Bad Santa 2(2016),tt1798603
EuroTrip(2004),tt0356150
Steve Jobs(2015),tt2080374
The Rage: Carrie 2(1999),tt0144814
Apollo 18(2011),tt1772240
My Baby's Daddy(2004),tt0332712
Kit Kittredge: An American Girl(2008),tt0846308
Nebraska(2013),tt1821549
Furry Vengeance(2010),tt0492389
The Postman(1997),tt0119925
Parker(2013),tt1904996
Operation Finale(2018),tt5208252
Hostel: Part II(2007),tt0498353
The Last King of Scotland(2006),tt0455590
Empire(2002),tt0262396
"Paul, Apostle of Christ(2018)",tt7388562
Silent Hill: Revelation(2012),tt0938330
Dope(2015),tt3850214
Red Planet(2000),tt0199753
Dark Skies(2013),tt2387433
A Haunted House 2(2014),tt2828996
Eight Legged Freaks(2002),tt0271367
Inkheart(2008),tt0494238
Brightburn(2019),tt7752126
Max Keeble's Big Move(2001),tt0273799
Small Time Crooks(2000),tt0196216
Fired Up!(2009),tt1083456
Seventh Son(2014),tt1121096
Center Stage(2000),tt0210616
The Good Liar(2019),tt5563334
Kung Fu Hustle(2004),tt0373074
Rushmore(1998),tt0128445
Seed of Chucky(2004),tt0387575
Win a Date with Tad Hamilton!(2004),tt0335559
Pokémon 3 the Movie: Spell of the Unown(2000),tt0235679
The Devil's Rejects(2005),tt0395584
Son of the Mask(2005),tt0362165
The Hurt Locker(2008),tt0887912
Splice(2009),tt1017460
Rock Star(2001),tt0202470
Wimbledon(2004),tt0360201
The Country Bears(2002),tt0276033
The Counselor(2013),tt2193215
Boiler Room(2000),tt0181984
Go(1999),tt0139239
Crazy/Beautiful(2001),tt0250224
Serving Sara(2002),tt0261289
The Thing(2011),tt0905372
Flatliners(2017),tt2039338
Lost Souls(2000),tt0160484
Dead Silence(2007),tt0455760
Rebound(2005),tt0376108
Bringing Out the Dead(1999),tt0163988
Detroit(2017),tt5390504
Catch That Kid(2004),tt0337917
Unaccompanied Minors(2006),tt0488658
True Crime(1999),tt0139668
Muppets from Space(1999),tt0158811
The Perfect Man(2005),tt0380623
Original Sin(2001),tt0218922
Eye of the Beholder(1999),tt0120662
Forever My Girl(2018),tt4103724
White Oleander(2002),tt0283139
The Whole Ten Yards(2004),tt0327247
A Simple Plan(1998),tt0120324
Young Adult(2011),tt1625346
An American Haunting(2005),tt0429573
21 Grams(2003),tt0315733
Swing Vote(2008),tt1027862
Jennifer's Body(2009),tt1131734
Vanity Fair(2004),tt0241025
Jobs(2013),tt2357129
Waiting...(2005),tt0348333
Imagine That(2009),tt0780567
A Midsummer Night's Dream(1999),tt0140379
Kung Pow: Enter the Fist(2002),tt0240468
The Raven(2012),tt1486192
Confessions of a Dangerous Mind(2002),tt0270288
Armored(2009),tt0913354
Marie Antoinette(2006),tt0422720
Mortal Engines(2018),tt1571234
Far from Heaven(2002),tt0297884
The Birth of a Nation(2016),tt4196450
